name,jersey_number,position,status,height,weight,experience,college,team,data_source,scraped_at,age,twitter_handle,instagram_handle,tiktok_handle,youtube_handle,twitter_followers,instagram_followers,tiktok_followers,youtube_subscribers,twitter_following,instagram_following,tiktok_following,twitter_verified,instagram_verified,twitter_url,instagram_url,tiktok_url,youtube_url,career_pass_yards,career_pass_tds,career_pass_ints,career_pass_rating,career_rush_yards,career_rush_tds,career_receptions,career_rec_yards,career_rec_tds,career_tackles,career_sacks,career_interceptions,current_salary,contract_value,contract_years,signing_bonus,guaranteed_money,cap_hit,dead_money,pro_bowls,all_pros,rookie_of_year,mvp_awards,championships,hall_of_fame,birth_date,birth_place,high_school,draft_year,draft_round,draft_pick,draft_team,wikipedia_url,nfl_com_url,espn_url,pff_url,spotrac_url,data_quality_score,data_sources,last_updated,comprehensive_enhanced
Wanya Morris,64.0,OT,ACT,"7'8""",307,3,Oklahoma,chiefs,nfl.com,2025-07-18T19:08:10.133561,,@wanyamorris,wanyamorris,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Wanya_Morris,,,,https://www.spotrac.com/nfl/chiefs/wanya-morris/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.362637,True
Omarr Norman-Lott,55.0,DT,UDF,"7'5""",315,R,Tennessee,chiefs,nfl.com,2025-07-18T19:08:10.133567,,@omarrnorman-lott,omarrnorman-lott,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Omarr_Norman-Lott,,,,https://www.spotrac.com/nfl/chiefs/omarr-norman-lott/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.466880,True
Hunter Nourzad,60.0,C,ACT,"7'5""",317,2,Penn State,chiefs,nfl.com,2025-07-18T19:08:10.133573,,@hunternourzad,hunternourzad,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Hunter_Nourzad,,,,https://www.spotrac.com/nfl/chiefs/hunter-nourzad/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.567440,True
Chris Oladokun,19.0,QB,ACT,"7'3""",213,1,South Dakota State,chiefs,nfl.com,2025-07-18T19:08:10.133579,,@chrisoladokun,chrisoladokun,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Chris_Oladokun,,,,https://www.spotrac.com/nfl/chiefs/chris-oladokun/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.669450,True
Charles Omenihu,90.0,DE,ACT,"7'7""",280,7,Texas,chiefs,nfl.com,2025-07-18T19:08:10.133585,,@charlesomenihu,charlesomenihu,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Charles_Omenihu,,,,https://www.spotrac.com/nfl/chiefs/charles-omenihu/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.770649,True
Isiah Pacheco,10.0,RB,ACT,"7'0""",216,4,Rutgers,chiefs,nfl.com,2025-07-18T19:08:10.133597,,@isiahpacheco,isiahpacheco,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Isiah_Pacheco,,,,https://www.spotrac.com/nfl/chiefs/isiah-pacheco/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.871938,True
Mike Pennel,69.0,DT,ACT,"7'6""",330,11,Colorado State (Pueblo),chiefs,nfl.com,2025-07-18T19:08:10.133604,,@mikepennel,mikepennel,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Mike_Pennel,,,,https://www.spotrac.com/nfl/chiefs/mike-pennel/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:15.972238,True
Esa Pole,79.0,OT,ACT,"7'9""",319,R,Washington State,chiefs,nfl.com,2025-07-18T19:08:10.133610,,@esapole,esapole,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Esa_Pole,,,,https://www.spotrac.com/nfl/chiefs/esa-pole/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.072550,True
Nikko Remigio,81.0,WR,ACT,"6'9""",187,1,Fresno State,chiefs,nfl.com,2025-07-18T19:08:10.133617,,@nikkoremigio,nikkoremigio,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Nikko_Remigio,,,,https://www.spotrac.com/nfl/chiefs/nikko-remigio/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.172850,True
Rashee Rice,4.0,WR,ACT,"7'3""",203,3,SMU,chiefs,nfl.com,2025-07-18T19:08:10.133623,,@rasheerice,rasheerice,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Rashee_Rice,,,,https://www.spotrac.com/nfl/chiefs/rashee-rice/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.273136,True
Janarius Robinson,98.0,DE,ACT,"7'7""",263,5,Florida State,chiefs,nfl.com,2025-07-18T19:08:10.133630,,@janariusrobinson,janariusrobinson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Janarius_Robinson,,,,https://www.spotrac.com/nfl/chiefs/janarius-robinson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.373416,True
Christian Roland-Wallace,30.0,CB,ACT,"7'1""",202,2,USC,chiefs,nfl.com,2025-07-18T19:08:10.133637,,@christianroland-wallace,christianroland-wallace,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Christian_Roland-Wallace,,,,https://www.spotrac.com/nfl/chiefs/christian-roland-wallace/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.473683,True
Jalen Royals,11.0,WR,ACT,"7'2""",195,R,Utah State,chiefs,nfl.com,2025-07-18T19:08:10.133644,,@jalenroyals,jalenroyals,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jalen_Royals,,,,https://www.spotrac.com/nfl/chiefs/jalen-royals/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.574059,True
Darius Rush,46.0,CB,ACT,"7'4""",198,2,South Carolina,chiefs,nfl.com,2025-07-18T19:08:10.133650,,@dariusrush,dariusrush,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Darius_Rush,,,,https://www.spotrac.com/nfl/chiefs/darius-rush/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.674384,True
Eric Scott Jr.,29.0,CB,ACT,"7'4""",202,2,Southern Mississippi,chiefs,nfl.com,2025-07-18T19:08:10.133656,,@ericscottjr.,ericscottjr.,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Eric_Scott_Jr.,,,,https://www.spotrac.com/nfl/chiefs/eric-scott-jr./,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.774699,True
Josh Simmons,71.0,OT,ACT,"7'7""",310,R,Ohio State,chiefs,nfl.com,2025-07-18T19:08:10.133662,,@joshsimmons,joshsimmons,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Josh_Simmons,,,,https://www.spotrac.com/nfl/chiefs/josh-simmons/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.875100,True
Brashard Smith,30.0,RB,ACT,"7'0""",196,R,SMU,chiefs,nfl.com,2025-07-18T19:08:10.133668,,@brashardsmith,brashardsmith,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Brashard_Smith,,,,https://www.spotrac.com/nfl/chiefs/brashard-smith/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:16.975416,True
Trey Smith,65.0,G,ACT,"7'8""",321,5,Tennessee,chiefs,nfl.com,2025-07-18T19:08:10.133674,,@treysmith,treysmith,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Trey_Smith,,,,https://www.spotrac.com/nfl/chiefs/trey-smith/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.075700,True
Melvin Smith Jr.,39.0,DB,ACT,"7'3""",185,R,Southern Arkansas,chiefs,nfl.com,2025-07-18T19:08:10.133680,,@melvinsmithjr.,melvinsmithjr.,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Melvin_Smith_Jr.,,,,https://www.spotrac.com/nfl/chiefs/melvin-smith-jr./,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.176071,True
JuJu Smith-Schuster,9.0,WR,ACT,"7'3""",215,9,USC,chiefs,nfl.com,2025-07-18T19:08:10.133687,,@jujusmith-schuster,jujusmith-schuster,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/JuJu_Smith-Schuster,,,,https://www.spotrac.com/nfl/chiefs/juju-smith-schuster/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.276386,True
GeorQuarius Spivey,,TE,ACT,"7'7""",240,1,Mississippi State,chiefs,nfl.com,2025-07-18T19:08:10.133695,,@georquariusspivey,georquariusspivey,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/GeorQuarius_Spivey,,,,https://www.spotrac.com/nfl/chiefs/georquarius-spivey/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.376689,True
Carson Steele,42.0,RB,ACT,"7'2""",228,2,UCLA,chiefs,nfl.com,2025-07-18T19:08:10.133701,,@carsonsteele,carsonsteele,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Carson_Steele,,,,https://www.spotrac.com/nfl/chiefs/carson-steele/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.477059,True
Kingsley Suamataia,76.0,OT,ACT,"7'6""",326,2,BYU,chiefs,nfl.com,2025-07-18T19:08:10.133707,,@kingsleysuamataia,kingsleysuamataia,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Kingsley_Suamataia,,,,https://www.spotrac.com/nfl/chiefs/kingsley-suamataia/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.577384,True
Jawaan Taylor,74.0,OT,ACT,"7'7""",330,7,Florida,chiefs,nfl.com,2025-07-18T19:08:10.133712,,@jawaantaylor,jawaantaylor,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jawaan_Taylor,,,,https://www.spotrac.com/nfl/chiefs/jawaan-taylor/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.677719,True
BJ Thompson,53.0,DE,RSN,"7'8""",243,3,Stephen F. Austin State,chiefs,nfl.com,2025-07-18T19:08:10.133718,,@bjthompson,bjthompson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/BJ_Thompson,,,,https://www.spotrac.com/nfl/chiefs/bj-thompson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.778061,True
Tyquan Thornton,19.0,WR,ACT,"7'4""",185,4,Baylor,chiefs,nfl.com,2025-07-18T19:08:10.133723,,@tyquanthornton,tyquanthornton,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Tyquan_Thornton,,,,https://www.spotrac.com/nfl/chiefs/tyquan-thornton/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.878792,True
Jerry Tillery,99.0,DT,ACT,"7'8""",295,7,Notre Dame,chiefs,nfl.com,2025-07-18T19:08:10.133729,,@jerrytillery,jerrytillery,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jerry_Tillery,,,,https://www.spotrac.com/nfl/chiefs/jerry-tillery/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:17.979137,True
Robert Tonyan,85.0,TE,ACT,"7'7""",240,7,Indiana State,chiefs,nfl.com,2025-07-18T19:08:10.133735,,@roberttonyan,roberttonyan,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Robert_Tonyan,,,,https://www.spotrac.com/nfl/chiefs/robert-tonyan/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.079443,True
Drue Tranquill,23.0,LB,ACT,"7'4""",234,7,Notre Dame,chiefs,nfl.com,2025-07-18T19:08:10.133741,,@druetranquill,druetranquill,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Drue_Tranquill,,,,https://www.spotrac.com/nfl/chiefs/drue-tranquill/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.180133,True
Marlon Tuipulotu,92.0,DT,ACT,"7'4""",307,5,USC,chiefs,nfl.com,2025-07-18T19:08:10.133747,,@marlontuipulotu,marlontuipulotu,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Marlon_Tuipulotu,,,,https://www.spotrac.com/nfl/chiefs/marlon-tuipulotu/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.281121,True
Jaylen Watson,35.0,CB,ACT,"7'4""",197,4,Washington State,chiefs,nfl.com,2025-07-18T19:08:10.133753,,@jaylenwatson,jaylenwatson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jaylen_Watson,,,,https://www.spotrac.com/nfl/chiefs/jaylen-watson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.381360,True
Tre Watson,46.0,TE,ACT,"7'7""",250,R,Texas A&M,chiefs,nfl.com,2025-07-18T19:08:10.133759,,@trewatson,trewatson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Tre_Watson,,,,https://www.spotrac.com/nfl/chiefs/tre-watson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.481668,True
Jared Wiley,12.0,TE,ACT,"7'8""",249,2,TCU,chiefs,nfl.com,2025-07-18T19:08:10.133765,,@jaredwiley,jaredwiley,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jared_Wiley,,,,https://www.spotrac.com/nfl/chiefs/jared-wiley/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.582013,True
Joshua Williams,2.0,CB,ACT,"7'5""",193,4,Fayetteville State University,chiefs,nfl.com,2025-07-18T19:08:10.133772,,@joshuawilliams,joshuawilliams,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Joshua_Williams,,,,https://www.spotrac.com/nfl/chiefs/joshua-williams/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.682293,True
Major Williams,,SAF,ACT,"7'3""",190,R,Carson Newman,chiefs,nfl.com,2025-07-18T19:08:10.133778,,@majorwilliams,majorwilliams,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Major_Williams,,,,https://www.spotrac.com/nfl/chiefs/major-williams/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.782565,True
Nohl Williams,20.0,CB,ACT,"7'3""",200,R,California,chiefs,nfl.com,2025-07-18T19:08:10.133784,,@nohlwilliams,nohlwilliams,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Nohl_Williams,,,,https://www.spotrac.com/nfl/chiefs/nohl-williams/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.882859,True
James Winchester,41.0,LS,ACT,"7'5""",209,11,Oklahoma,chiefs,nfl.com,2025-07-18T19:08:10.133791,,@jameswinchester,jameswinchester,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/James_Winchester,,,,https://www.spotrac.com/nfl/chiefs/james-winchester/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:18.983226,True
Xavier Worthy,1.0,WR,ACT,"7'1""",165,2,Texas,chiefs,nfl.com,2025-07-18T19:08:10.133797,,@xavierworthy,xavierworthy,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Xavier_Worthy,,,,https://www.spotrac.com/nfl/chiefs/xavier-worthy/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:19.084183,True
Elijah Young,34.0,RB,ACT,"7'0""",198,R,Western Kentucky,chiefs,nfl.com,2025-07-18T19:08:10.133803,,@elijahyoung,elijahyoung,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Elijah_Young,,,,https://www.spotrac.com/nfl/chiefs/elijah-young/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:19.184451,True
Bailey Zappe,14.0,QB,ACT,"7'3""",215,4,Western Kentucky,chiefs,nfl.com,2025-07-18T19:08:10.133810,,@baileyzappe,baileyzappe,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Bailey_Zappe,,,,https://www.spotrac.com/nfl/chiefs/bailey-zappe/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:08:19.284725,True
