name,team,position,jersey_number,height,weight,age,birth_date,college,draft_year,draft_round,draft_pick,years_pro,games_played,games_started,twitter_handle,instagram_handle,twitter_followers,instagram_followers,wikipedia_url,career_highlights,awards,data_source,scraped_at
Dayo Odeyingbo,bears,DE,55.0,"6'6""",276,,,Vanderbilt,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.674536
Rome Odunze,bears,WR,15.0,"6'3""",215,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.674800
Jonathan Owens,bears,DB,36.0,"5'11""",210,,,Missouri Western,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.675286
Zacch Pickens,bears,DT,96.0,"6'4""",300,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.675583
Austin Reed,bears,QB,16.0,"6'1""",220,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.675776
JP Richardson,bears,WR,26.0,"5'11""",192,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.675982
Jereme Robinson,bears,DT,69.0,"6'2""",264,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.676613
Dominique Robinson,bears,DE,90.0,"6'5""",253,,,Miami (Ohio),,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.676318
Amen Ogbongbemiga,bears,LB,45.0,"6'0""",231,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.675035
Cairo Santos,bears,K,8.0,"5'8""",175,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.676968
Tyler Scott,bears,WR,10.0,"5'11""",185,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.677222
Tyrique Stevenson,bears,CB,29.0,"6'0""",204,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.678779
Terell Smith,bears,CB,32.0,"6'0""",207,,,Minnesota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.677793
Durham Smythe,bears,TE,81.0,"6'4""",248,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.678202
Ameer Speed,bears,DB,38.0,"6'3""",215,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.678547
Ricky Stromberg,bears,OL,67.0,"6'4""",313,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679075
Montez Sweat,bears,DE,98.0,"6'6""",262,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679556
DAndre Swift,bears,RB,4.0,"5'9""",215,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679721
Tory Taylor,bears,P,19.0,"6'4""",223,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.679990
Noah Sewell,bears,LB,44.0,"6'2""",253,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.677444
Joe Thuney,bears,G,62.0,"6'5""",304,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680464
Samori Toure,bears,WR,83.0,"6'1""",191,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680681
Shemar Turner,bears,DT,95.0,"6'3""",290,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681245
Shaun Wade,bears,CB,26.0,"6'1""",191,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681539
Jahdae Walker,bears,WR,20.0,"6'3""",199,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.681885
Jeremiah Walker,bears,CB,23.0,"6'0""",195,,,Stephen F. Austin State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.683746
Ozzy Trapilo,bears,OT,75.0,"6'8""",316,,,Boston College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.680904
Ian Wheeler,bears,RB,33.0,"5'11""",205,,,Howard,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684328
Joel Wilson,bears,TE,86.0,"6'4""",250,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685165
Chris Williams,bears,DL,91.0,"6'3""",302,,,Wagner,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684899
Nahshon Wright,bears,CB,25.0,"6'4""",190,,,Oregon State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685708
Darnell Wright,bears,OT,58.0,"6'6""",333,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.685489
Caleb Williams,bears,QB,18.0,"6'1""",215,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.684678
Olamide Zaccheaus,bears,WR,14.0,"5'8""",193,,,Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:06:54.686526
Erick All,bengals,TE,83.0,"6'5""",255,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931033
Cal Adomitis,bengals,LS,48.0,"6'2""",238,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.930749
Tycen Anderson,bengals,SAF,26.0,"6'2""",205,,,Toledo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931511
Daijahn Anthony,bengals,SAF,33.0,"6'0""",200,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.931838
Dante Barnett,bengals,DT,69.0,"6'1""",275,,,Dickinson College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.932093
Jordan Battle,bengals,SAF,27.0,"6'1""",215,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.932179
Gary Brightwell,bengals,RB,32.0,"6'1""",218,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.933586
Nate Brooks,bengals,CB,41.0,"6'0""",198,,,North Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.933790
Tahj Brooks,bengals,RB,25.0,"5'10""",230,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934252
Chase Brown,bengals,RB,30.0,"5'10""",211,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934520
Jake Browning,bengals,QB,6.0,"6'2""",210,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935161
Cole Burgess,bengals,WR,17.0,"6'1""",198,,,Cortland State Of New York,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935413
Oren Burks,bengals,ILB,42.0,"6'3""",233,,,Vanderbilt,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935671
Joe Burrow,bengals,QB,9.0,"6'4""",215,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.935902
Orlando Brown,bengals,OT,75.0,"6'8""",350,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.934927
Jermaine Burton,bengals,WR,81.0,"6'0""",204,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936405
JaMarr Chase,bengals,WR,1.0,"6'0""",205,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936930
Quali Conley,bengals,RB,40.0,"5'10""",211,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937861
Barrett Carter,bengals,LB,49.0,"6'1""",230,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.936750
Howard Cross III,bengals,DT,95.0,"6'1""",285,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.938366
Devin Cochran,bengals,OT,76.0,"6'7""",330,,,Georgia Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937239
Andrew Coker,bengals,OT,79.0,"6'7""",315,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.937602
Jalen Davis,bengals,CB,35.0,"5'10""",186,,,Utah State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.939306
Dylan Fairchild,bengals,G,63.0,"6'5""",318,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940468
Cody Ford,bengals,G,61.0,"6'3""",345,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940728
Joe Giles-Harris,bengals,LB,53.0,"6'2""",234,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.941605
Cam Grandy,bengals,TE,85.0,"6'5""",253,,,Illinois State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.942151
Caleb Etienne,bengals,OT,77.0,"6'7""",329,,,BYU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.940260
Eric Gregory,bengals,DT,94.0,"6'3""",319,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.942855
Mike Gesicki,bengals,TE,88.0,"6'6""",245,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.941371
B.J. Hill,bengals,DE,92.0,"6'3""",311,,,N.C. State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.944823
Tee Higgins,bengals,WR,5.0,"6'4""",219,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.944535
Andrei Iosivas,bengals,WR,80.0,"6'3""",210,,,Princeton,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946031
Daxton Hill,bengals,CB,23.0,"6'0""",195,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.945225
Tanner Hudson,bengals,TE,87.0,"6'5""",241,,,Southern Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.945549
McKinnley Jackson,bengals,DT,93.0,"6'2""",330,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946683
Trey Hendrickson,bengals,DE,91.0,"6'4""",265,,,Florida Atlantic,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.943555
D.J. Ivey,bengals,CB,38.0,"6'1""",192,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946366
Shaka Heyward,bengals,LB,50.0,"6'3""",238,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.943834
Kris Jenkins,bengals,DT,90.0,"6'3""",310,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.946899
Cedric Johnson,bengals,DE,52.0,"6'3""",264,,,Mississippi,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947145
Raymond Johnson III,bengals,DE,56.0,"6'3""",270,,,Georgia Southern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947532
Charlie Jones,bengals,WR,15.0,"6'0""",190,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.947784
PJ Jules,bengals,SAF,37.0,"6'0""",203,,,Southern Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948056
Jaxson Kirkland,bengals,G,60.0,"6'7""",325,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948805
Jaylen Key,bengals,SAF,43.0,"6'2""",210,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948470
Ted Karras,bengals,C,64.0,"6'4""",310,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.948245
Matt Lee,bengals,C,65.0,"6'4""",310,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.949906
Shaquan Loyal,bengals,SAF,47.0,"6'0""",202,,,Rutgers,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950232
Bralyn Lux,bengals,CB,21.0,"5'10""",180,,,Texas Tech,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950464
Tashawn Manning,bengals,G,66.0,"6'4""",340,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950669
Demetrius Knight Jr.,bengals,LB,,"6'2""",245,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.949439
Jamoi Mayes,bengals,WR,16.0,"5'10""",206,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.950946
Tanner McLachlan,bengals,TE,84.0,"6'5""",245,,,Arizona,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951290
Seth McLaughlin,bengals,C,68.0,"6'4""",305,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951554
Evan McPherson,bengals,K,2.0,"5'11""",185,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.951903
Kendall Milton,bengals,RB,36.0,"6'1""",230,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952200
Jordan Moore,bengals,WR,14.0,"6'0""",191,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952686
Zack Moss,bengals,RB,31.0,"5'10""",220,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952935
Myles Murphy,bengals,DE,99.0,"6'5""",275,,,Clemson,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.953305
Josh Newton,bengals,CB,28.0,"5'11""",190,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.953730
Amarius Mims,bengals,OT,71.0,"6'8""",350,,,Georgia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.952419
Joseph Ossai,bengals,DE,58.0,"6'4""",263,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954424
Rashod Owens,bengals,WR,12.0,"6'2""",218,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954666
Samaje Perine,bengals,RB,34.0,"5'10""",240,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955330
Maema Njongmeta,bengals,LB,45.0,"6'0""",232,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954194
Lucas Patrick,bengals,G,62.0,"6'3""",313,,,Duke,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.954999
Kendric Pryor,bengals,WR,19.0,"5'11""",189,,,Wisconsin,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955697
Ryan Rehkow,bengals,P,8.0,"6'5""",235,,,BYU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.955990
Lance Robinson,bengals,CB,39.0,"5'10""",185,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956689
Cameron Sample,bengals,DE,96.0,"6'3""",272,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956841
Drew Sample,bengals,TE,89.0,"6'5""",260,,,Washington,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957052
Tedarrell Slaton,bengals,DT,98.0,"6'5""",340,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957350
Jalen Rivers,bengals,OT,74.0,"6'5""",319,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.956405
Shemar Stewart,bengals,DE,,"6'5""",290,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957656
Geno Stone,bengals,SAF,22.0,"5'11""",209,,,Iowa,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.957901
Payton Thorne,bengals,QB,10.0,"6'2""",207,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959514
Cam Taylor-Britt,bengals,CB,29.0,"5'11""",200,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958834
Isaiah Thomas,bengals,DE,51.0,"6'5""",272,,,Oklahoma,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959047
Andrew Stueber,bengals,OT,73.0,"6'7""",338,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958209
William Wagner,bengals,LS,46.0,"6'2""",240,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960837
DJ Turner II,bengals,CB,20.0,"5'11""",185,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960198
Kole Taylor,bengals,TE,86.0,"6'7""",250,,,West Virginia,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.958561
Mitchell Tinsley,bengals,WR,82.0,"6'1""",205,,,Penn State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.959946
Isaiah Williams,bengals,WR,18.0,"5'10""",185,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961072
Logan Wilson,bengals,LB,55.0,"6'2""",245,,,Wyoming,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961445
Marco Wilson,bengals,CB,24.0,"5'11""",191,,,Florida,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.961854
Logan Woodside,bengals,QB,11.0,"6'1""",210,,,Toledo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.962009
Craig Young,bengals,LB,59.0,"6'3""",225,,,Kansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.962292
Cordell Volson,bengals,G,67.0,"6'6""",315,,,North Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:17.960480
Chigozie Anusiem,browns,CB,35.0,"6'1""",200,,,Colorado State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.186727
Jerome Baker,browns,OLB,17.0,"6'2""",232,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.187420
Brenden Bates,browns,TE,82.0,"6'5""",255,,,Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188047
David Bell,browns,WR,18.0,"6'1""",212,,,Purdue,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188282
Jackson Barton,browns,OT,,"6'7""",302,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.187748
Joel Bitonio,browns,G,75.0,"6'4""",320,,,Nevada,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.188910
Corey Bojorquez,browns,P,13.0,"6'0""",217,,,New Mexico,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.192397
DeAndre Carter,browns,WR,2.0,"5'8""",188,,,Sacramento State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.195360
Tony Brown,browns,CB,11.0,"6'0""",200,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194522
Sal Cannella,browns,TE,,"6'5""",228,,,Auburn,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194980
Maliek Collins,browns,DT,96.0,"6'2""",310,,,Nebraska,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.196433
Jowon Briggs,browns,DT,97.0,"6'1""",313,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194187
Devin Bush,browns,LB,30.0,"5'11""",234,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.194802
Kaden Davis,browns,WR,89.0,"6'1""",193,,,NW Missouri State University,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197037
Grant Delpit,browns,SAF,9.0,"6'3""",208,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197389
Javion Cohen,browns,G,67.0,"6'4""",322,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.195824
Mohamoud Diabate,browns,LB,43.0,"6'4""",225,,,Utah,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.197552
Jack Conklin,browns,OT,78.0,"6'6""",308,,,Michigan State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.196874
Chris Edmonds,browns,SAF,41.0,"6'2""",210,,,Arizona State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.198850
Martin Emerson,browns,CB,1.0,"6'2""",200,,,Mississippi State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199107
Jerome Ford,browns,RB,34.0,"5'10""",210,,,Cincinnati,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200249
Luke Floriea,browns,WR,37.0,"5'8""",179,,,Kent State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199886
Myles Garrett,browns,DE,95.0,"6'4""",272,,,Texas A&M,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200863
Dillon Gabriel,browns,QB,,"5'11""",202,,,Oregon,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.200611
Jaelen Gill,browns,WR,,"6'0""",185,,,Fresno State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.201519
Mason Graham,browns,DT,94.0,"6'3""",320,,,Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.201929
Harold Fannin Jr.,browns,TE,88.0,"6'3""",241,,,Bowling Green,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199347
Joe Flacco,browns,QB,15.0,"6'6""",230,,,Delaware,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.199639
Ronnie Hickman Jr.,browns,SAF,33.0,"6'1""",209,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203448
Jordan Hicks,browns,MLB,58.0,"6'1""",236,,,Texas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203755
Myles Harden,browns,CB,26.0,"5'11""",195,,,South Dakota,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.202707
Shelby Harris,browns,DT,93.0,"6'2""",288,,,Illinois State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.203161
Adin Huntington,browns,DE,66.0,"6'1""",281,,,Tulane,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.204895
Troy Hairston,browns,RB,36.0,"5'11""",245,,,Central Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.202216
Ralph Holley,browns,DT,63.0,"6'0""",285,,,Western Michigan,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.204075
Dustin Hopkins,browns,K,7.0,"6'2""",210,,,Florida State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.204693
Mike Hall Jr.,browns,DT,51.0,"6'3""",300,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.202576
LaMareon James,browns,CB,27.0,"5'10""",192,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.205497
Diontae Johnson,browns,WR,16.0,"5'10""",183,,,Toledo,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.207002
Rayshawn Jenkins,browns,SAF,28.0,"6'1""",220,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.205754
Jerry Jeudy,browns,WR,3.0,"6'1""",195,,,Alabama,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.206541
Jason Ivey,browns,OT,72.0,"6'5""",300,,,North Carolina A&T,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.205251
Kisean Johnson,browns,WR,83.0,"6'1""",216,,,Western Kentucky,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.207241
Dom Jones,browns,CB,37.0,"6'2""",192,,,Colorado State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.207850
Teven Jenkins,browns,G,74.0,"6'6""",320,,,Oklahoma State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.206268
Dawand Jones,browns,OT,79.0,"6'8""",375,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.207581
Quinshon Judkins,browns,RB,,"6'0""",219,,,Ohio State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.208456
Anthony Kendall,browns,CB,44.0,"5'10""",177,,,Baldwin Wallace College,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.210010
Damontae Kazee,browns,S,23.0,"5'11""",174,,,San Diego State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.209511
Sam Kamara,browns,DE,92.0,"6'0""",272,,,Stony Brook,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.208871
Gage Larvadain,browns,WR,84.0,"5'8""",171,,,South Carolina,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.210384
Brady Latham,browns,G,64.0,"6'5""",312,,,Arkansas,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.210565
Ahmani Marshall,browns,RB,39.0,"6'1""",225,,,Appalachian State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.211376
Cornelius Lucas,browns,OT,71.0,"6'9""",325,,,Kansas State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.210756
Cade McDonald,browns,WR,31.0,"5'10""",196,,,Miami (Ohio),,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.214635
Easton Mascarenas-Arnold,browns,LB,42.0,"5'11""",226,,,USC,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.211851
Cameron Mitchell,browns,CB,29.0,"5'11""",191,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.215955
Nik Needham,browns,CB,25.0,"6'0""",193,,,Texas-El Paso,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.216173
Donovan McMillon,browns,SAF,31.0,"6'1""",208,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.215622
Greg Newsome II,browns,CB,,"6'0""",192,,,Northwestern,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.216427
Julian Okwara,browns,DE,53.0,"6'4""",250,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.217004
Justin Osborne,browns,C,,"6'5""",305,,,SMU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.217262
Isaiah McGuire,browns,DE,57.0,"6'4""",268,,,Missouri,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.215319
David Njoku,browns,TE,85.0,"6'4""",246,,,Miami,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.216716
Julian Pearl,browns,OT,60.0,"6'6""",325,,,Illinois,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.217790
Kenny Pickett,browns,QB,8.0,"6'3""",220,,,Pittsburgh,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.218026
Brent Matiscik,browns,LS,48.0,"6'1""",230,,,TCU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.213679
Ethan Pocic,browns,C,55.0,"6'6""",320,,,LSU,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.218254
Roy Mbaeteka,browns,OT,61.0,"6'8""",330,,,,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.214370
Jeremiah Owusu-Koramoah,browns,LB,6.0,"6'2""",221,,,Notre Dame,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.217547
Dylan Sampson,browns,RB,22.0,"5'8""",201,,,Tennessee,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.219251
Shedeur Sanders,browns,QB,12.0,"6'1""",212,,,Colorado,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.219603
Andre Szmyt,browns,K,38.0,"6'0""",200,,,Syracuse,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.221427
Pierre Strong,browns,RB,20.0,"5'11""",215,,,South Dakota State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.220894
Winston Reid,browns,LB,59.0,"6'0""",225,,,Weber State,,,,,,,,,,,,,,nfl.com,2025-07-20 21:07:42.218432
