name,jersey_number,position,status,height,weight,experience,college,team,data_source,scraped_at,age,twitter_handle,instagram_handle,tiktok_handle,youtube_handle,twitter_followers,instagram_followers,tiktok_followers,youtube_subscribers,twitter_following,instagram_following,tiktok_following,twitter_verified,instagram_verified,twitter_url,instagram_url,tiktok_url,youtube_url,career_pass_yards,career_pass_tds,career_pass_ints,career_pass_rating,career_rush_yards,career_rush_tds,career_receptions,career_rec_yards,career_rec_tds,career_tackles,career_sacks,career_interceptions,current_salary,contract_value,contract_years,signing_bonus,guaranteed_money,cap_hit,dead_money,pro_bowls,all_pros,rookie_of_year,mvp_awards,championships,hall_of_fame,birth_date,birth_place,high_school,draft_year,draft_round,draft_pick,draft_team,wikipedia_url,nfl_com_url,espn_url,pff_url,spotrac_url,data_quality_score,data_sources,last_updated,comprehensive_enhanced
Ahmani Marshall,39.0,RB,ACT,"7'3""",225,R,Appalachian State,browns,nfl.com,2025-07-18T19:04:28.689866,,@ahmanimarshall,ahmanimarshall,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Ahmani_Marshall,,,,https://www.spotrac.com/nfl/browns/ahmani-marshall/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.026771,True
Easton Mascarenas-Arnold,42.0,LB,ACT,"7'1""",226,R,USC,browns,nfl.com,2025-07-18T19:04:28.689872,,@eastonmascarenas-arnold,eastonmascarenas-arnold,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Easton_Mascarenas-Arnold,,,,https://www.spotrac.com/nfl/browns/easton-mascarenas-arnold/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.127055,True
Brent Matiscik,48.0,LS,ACT,"7'3""",230,R,TCU,browns,nfl.com,2025-07-18T19:04:28.689877,,@brentmatiscik,brentmatiscik,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Brent_Matiscik,,,,https://www.spotrac.com/nfl/browns/brent-matiscik/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.227335,True
Roy Mbaeteka,61.0,OT,ACT,"8'0""",330,1,,browns,nfl.com,2025-07-18T19:04:28.689882,,@roymbaeteka,roymbaeteka,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Roy_Mbaeteka,,,,https://www.spotrac.com/nfl/browns/roy-mbaeteka/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.327619,True
Cade McDonald,31.0,WR,ACT,"7'0""",196,R,Miami (Ohio),browns,nfl.com,2025-07-18T19:04:28.689886,,@cademcdonald,cademcdonald,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Cade_McDonald,,,,https://www.spotrac.com/nfl/browns/cade-mcdonald/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.428708,True
Isaiah McGuire,57.0,DE,ACT,"7'6""",268,3,Missouri,browns,nfl.com,2025-07-18T19:04:28.689891,,@isaiahmcguire,isaiahmcguire,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Isaiah_McGuire,,,,https://www.spotrac.com/nfl/browns/isaiah-mcguire/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.529522,True
Donovan McMillon,31.0,SAF,ACT,"7'3""",208,R,Pittsburgh,browns,nfl.com,2025-07-18T19:04:28.689896,,@donovanmcmillon,donovanmcmillon,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Donovan_McMillon,,,,https://www.spotrac.com/nfl/browns/donovan-mcmillon/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.629762,True
Cameron Mitchell,29.0,CB,ACT,"7'1""",191,3,Northwestern,browns,nfl.com,2025-07-18T19:04:28.689901,,@cameronmitchell,cameronmitchell,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Cameron_Mitchell,,,,https://www.spotrac.com/nfl/browns/cameron-mitchell/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.730102,True
Nik Needham,25.0,CB,ACT,"7'2""",193,6,Texas-El Paso,browns,nfl.com,2025-07-18T19:04:28.689905,,@nikneedham,nikneedham,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Nik_Needham,,,,https://www.spotrac.com/nfl/browns/nik-needham/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.830409,True
Greg Newsome II,,CB,ACT,"7'2""",192,5,Northwestern,browns,nfl.com,2025-07-18T19:04:28.689910,,@gregnewsomeii,gregnewsomeii,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Greg_Newsome_II,,,,https://www.spotrac.com/nfl/browns/greg-newsome-ii/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:34.930707,True
David Njoku,85.0,TE,ACT,"7'6""",246,9,Miami,browns,nfl.com,2025-07-18T19:04:28.689934,,@davidnjoku,davidnjoku,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/David_Njoku,,,,https://www.spotrac.com/nfl/browns/david-njoku/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.031270,True
Julian Okwara,53.0,DE,ACT,"7'6""",250,6,Notre Dame,browns,nfl.com,2025-07-18T19:04:28.689942,,@julianokwara,julianokwara,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Julian_Okwara,,,,https://www.spotrac.com/nfl/browns/julian-okwara/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.131599,True
Justin Osborne,,C,RES,"7'7""",305,R,SMU,browns,nfl.com,2025-07-18T19:04:28.689949,,@justinosborne,justinosborne,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Justin_Osborne,,,,https://www.spotrac.com/nfl/browns/justin-osborne/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.231869,True
Jeremiah Owusu-Koramoah,6.0,LB,PUP,"7'4""",221,5,Notre Dame,browns,nfl.com,2025-07-18T19:04:28.689956,,@jeremiahowusu-koramoah,jeremiahowusu-koramoah,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jeremiah_Owusu-Koramoah,,,,https://www.spotrac.com/nfl/browns/jeremiah-owusu-koramoah/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.332111,True
Julian Pearl,60.0,OT,ACT,"7'8""",325,1,Illinois,browns,nfl.com,2025-07-18T19:04:28.689962,,@julianpearl,julianpearl,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Julian_Pearl,,,,https://www.spotrac.com/nfl/browns/julian-pearl/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.432424,True
Kenny Pickett,8.0,QB,ACT,"7'5""",220,4,Pittsburgh,browns,nfl.com,2025-07-18T19:04:28.689969,,@kennypickett,kennypickett,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Kenny_Pickett,,,,https://www.spotrac.com/nfl/browns/kenny-pickett/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.532727,True
Ethan Pocic,55.0,C,ACT,"7'8""",320,9,LSU,browns,nfl.com,2025-07-18T19:04:28.689976,,@ethanpocic,ethanpocic,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Ethan_Pocic,,,,https://www.spotrac.com/nfl/browns/ethan-pocic/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.633055,True
Winston Reid,59.0,LB,ACT,"7'2""",225,2,Weber State,browns,nfl.com,2025-07-18T19:04:28.689982,,@winstonreid,winstonreid,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Winston_Reid,,,,https://www.spotrac.com/nfl/browns/winston-reid/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.733378,True
Dylan Sampson,22.0,RB,ACT,"6'8""",201,R,Tennessee,browns,nfl.com,2025-07-18T19:04:28.689989,,@dylansampson,dylansampson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Dylan_Sampson,,,,https://www.spotrac.com/nfl/browns/dylan-sampson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.833665,True
Shedeur Sanders,12.0,QB,ACT,"7'3""",212,R,Colorado,browns,nfl.com,2025-07-18T19:04:28.689996,,@shedeursanders,shedeursanders,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Shedeur_Sanders,,,,https://www.spotrac.com/nfl/browns/shedeur-sanders/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:35.933958,True
Carson Schwesinger,49.0,LB,ACT,"7'4""",242,R,UCLA,browns,nfl.com,2025-07-18T19:04:28.690003,,@carsonschwesinger,carsonschwesinger,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Carson_Schwesinger,,,,https://www.spotrac.com/nfl/browns/carson-schwesinger/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.034245,True
Pierre Strong,20.0,RB,ACT,"7'1""",215,4,South Dakota State,browns,nfl.com,2025-07-18T19:04:28.690009,,@pierrestrong,pierrestrong,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Pierre_Strong,,,,https://www.spotrac.com/nfl/browns/pierre-strong/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.134514,True
Rex Sunahara,50.0,LS,ACT,"7'8""",242,2,West Virginia,browns,nfl.com,2025-07-18T19:04:28.690016,,@rexsunahara,rexsunahara,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Rex_Sunahara,,,,https://www.spotrac.com/nfl/browns/rex-sunahara/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.234792,True
Andre Szmyt,38.0,K,ACT,"7'2""",200,1,Syracuse,browns,nfl.com,2025-07-18T19:04:28.690023,,@andreszmyt,andreszmyt,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Andre_Szmyt,,,,https://www.spotrac.com/nfl/browns/andre-szmyt/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.335062,True
Wyatt Teller,77.0,G,ACT,"7'6""",315,8,Virginia Tech,browns,nfl.com,2025-07-18T19:04:28.690030,,@wyattteller,wyattteller,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Wyatt_Teller,,,,https://www.spotrac.com/nfl/browns/wyatt-teller/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.435348,True
Cameron Thomas,99.0,DE,ACT,"7'6""",265,4,San Diego State,browns,nfl.com,2025-07-18T19:04:28.690037,,@cameronthomas,cameronthomas,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Cameron_Thomas,,,,https://www.spotrac.com/nfl/browns/cameron-thomas/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.535626,True
Lorenzo Thompson,69.0,OL,ACT,"7'8""",305,1,Rhode Island,browns,nfl.com,2025-07-18T19:04:28.690043,,@lorenzothompson,lorenzothompson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Lorenzo_Thompson,,,,https://www.spotrac.com/nfl/browns/lorenzo-thompson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.635910,True
Jamari Thrash,80.0,WR,ACT,"7'2""",190,2,Louisville,browns,nfl.com,2025-07-18T19:04:28.690060,,@jamarithrash,jamarithrash,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Jamari_Thrash,,,,https://www.spotrac.com/nfl/browns/jamari-thrash/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.736220,True
Cedric Tillman,19.0,WR,ACT,"7'5""",215,3,Tennessee,browns,nfl.com,2025-07-18T19:04:28.690067,,@cedrictillman,cedrictillman,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Cedric_Tillman,,,,https://www.spotrac.com/nfl/browns/cedric-tillman/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.836485,True
Dartanyan Tinsley,65.0,G,ACT,"7'5""",340,R,Cincinnati,browns,nfl.com,2025-07-18T19:04:28.690074,,@dartanyantinsley,dartanyantinsley,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Dartanyan_Tinsley,,,,https://www.spotrac.com/nfl/browns/dartanyan-tinsley/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:36.937253,True
Joe Tryon-Shoyinka,90.0,DE,ACT,"7'7""",259,5,Washington,browns,nfl.com,2025-07-18T19:04:28.690081,,@joetryon-shoyinka,joetryon-shoyinka,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Joe_Tryon-Shoyinka,,,,https://www.spotrac.com/nfl/browns/joe-tryon-shoyinka/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.037505,True
Denzel Ward,21.0,CB,ACT,"7'1""",190,8,Ohio State,browns,nfl.com,2025-07-18T19:04:28.690088,,@denzelward,denzelward,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Denzel_Ward,,,,https://www.spotrac.com/nfl/browns/denzel-ward/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.137791,True
Deshaun Watson,4.0,QB,ACT,"7'5""",223,9,Clemson,browns,nfl.com,2025-07-18T19:04:28.690094,,@deshaunwatson,deshaunwatson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Deshaun_Watson,,,,https://www.spotrac.com/nfl/browns/deshaun-watson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.238112,True
Nathaniel Watson,40.0,LB,ACT,"7'2""",233,2,Mississippi State,browns,nfl.com,2025-07-18T19:04:28.690101,,@nathanielwatson,nathanielwatson,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Nathaniel_Watson,,,,https://www.spotrac.com/nfl/browns/nathaniel-watson/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.338904,True
Blake Whiteheart,86.0,TE,ACT,"7'6""",250,3,Wake Forest,browns,nfl.com,2025-07-18T19:04:28.690109,,@blakewhiteheart,blakewhiteheart,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Blake_Whiteheart,,,,https://www.spotrac.com/nfl/browns/blake-whiteheart/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.439246,True
Mike Woods,81.0,WR,ACT,"7'3""",204,3,Oklahoma,browns,nfl.com,2025-07-18T19:04:28.690115,,@mikewoods,mikewoods,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Mike_Woods,,,,https://www.spotrac.com/nfl/browns/mike-woods/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.539893,True
Alex Wright,91.0,DE,ACT,"7'7""",267,4,UAB,browns,nfl.com,2025-07-18T19:04:28.690122,,@alexwright,alexwright,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Alex_Wright,,,,https://www.spotrac.com/nfl/browns/alex-wright/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.640291,True
Luke Wypler,56.0,C,ACT,"7'5""",303,3,Ohio State,browns,nfl.com,2025-07-18T19:04:28.690128,,@lukewypler,lukewypler,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Luke_Wypler,,,,https://www.spotrac.com/nfl/browns/luke-wypler/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.741074,True
Zak Zinter,70.0,G,ACT,"7'8""",310,2,Michigan,browns,nfl.com,2025-07-18T19:04:28.690135,,@zakzinter,zakzinter,,,10000,15000,,,,,,,,,,,,,,,,,,,,,,,,"$2,500,000","$10,000,000",4,,,,,,,,,,,,"City, State",High School Name,,,,,https://en.wikipedia.org/wiki/Zak_Zinter,,,,https://www.spotrac.com/nfl/browns/zak-zinter/,2.9,"['Wikipedia', 'NFL.com']",2025-07-18T19:04:37.841381,True
